stamp,decode,file,overall_decode_tps,decode_tps_first,decode_tps_last,decode_drop_pct,final_ctx
2026-07-15_20-57-38,fast,profile_2026-07-15_20-57-38_fast.txt,13.844,20.362,11.576,43.15,451
2026-07-16_23-32-53,Qwen2.5-0.5B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-16_23-32-53_Qwen2.5-0.5B-Instruct-Q4_K_M_flash.txt,168.138,171.188,164.134,4.12,493
2026-07-16_23-33-14,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-16_23-33-14_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,67.834,73.112,64.613,11.62,459
2026-07-17_01-44-35,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_01-44-35_Qwen3.5-4B-Q4_K_M_flash.txt,16.271,20.227,13.850,31.53,570
2026-07-17_01-45-29,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_01-45-29_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,47.989,64.855,42.865,33.91,444
2026-07-17_01-46-37,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_01-46-37_Qwen3.5-4B-Q4_K_M_flash.txt,14.480,18.222,13.085,28.19,570
2026-07-17_01-58-15,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_01-58-15_Qwen3.5-4B-Q4_K_M_flash.txt,8.502,15.564,5.303,65.93,570
2026-07-17_02-05-06,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-05-06_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,16.999,34.875,12.665,63.69,444
2026-07-17_02-08-11,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-08-11_Qwen3.5-4B-Q4_K_M_flash.txt,6.163,14.530,5.342,63.24,570
2026-07-17_02-14-46,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-14-46_Qwen3.5-4B-Q4_K_M_flash.txt,5.954,14.009,5.225,62.70,570
2026-07-17_02-18-50,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-18-50_Qwen3.5-4B-Q4_K_M_flash.txt,6.430,12.879,5.876,54.38,592
2026-07-17_02-25-24,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-25-24_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,45.515,57.955,38.101,34.26,444
2026-07-17_02-27-14,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-27-14_Qwen3.5-4B-Q4_K_M_flash.txt,6.682,15.105,5.722,62.11,592
2026-07-17_02-40-50,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-40-50_Qwen3.5-4B-Q4_K_M_flash.txt,4.022,9.595,3.579,62.70,568
2026-07-17_02-59-06,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_02-59-06_Qwen3.5-4B-Q4_K_M_flash.txt,3.716,3.734,3.688,1.25,568
2026-07-17_03-12-20,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_03-12-20_Qwen3.5-4B-Q4_K_M_flash.txt,19.944,29.295,14.184,51.58,569
2026-07-17_03-28-51,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_03-28-51_Qwen3.5-4B-Q4_K_M_flash.txt,27.742,36.573,24.807,32.17,569
2026-07-17_12-48-44,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_12-48-44_Qwen3.5-4B-Q4_K_M_flash.txt,39.369,46.905,34.394,26.67,569
2026-07-17_12-49-34,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_12-49-34_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,50.854,68.794,42.700,37.93,579
2026-07-17_22-21-54,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_22-21-54_Qwen3.5-4B-Q4_K_M_flash.txt,32.640,38.296,33.973,11.29,356
2026-07-17_22-22-51,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_22-22-51_Qwen3.5-4B-Q4_K_M_flash.txt,31.263,35.828,28.827,19.54,356
2026-07-17_22-23-23,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_22-23-23_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,42.286,51.207,32.860,35.83,574
2026-07-17_22-27-45,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-17_22-27-45_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,51.490,71.769,44.652,37.78,574
2026-07-20_17-52-51,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-20_17-52-51_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,38.628,45.001,48.969,-8.82,465
2026-07-20_17-53-57,Qwen2.5-3B-Instruct-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-20_17-53-57_Qwen2.5-3B-Instruct-Q4_K_M_flash.txt,65.218,68.450,61.937,9.52,465
2026-07-20_17-55-13,Qwen3.5-4B-Q4_K_M,flash,"NVIDIA GeForce RTX 3050 Ti Laptop GPU",8.6,sm_86,profile_2026-07-20_17-55-13_Qwen3.5-4B-Q4_K_M_flash.txt,39.416,46.469,35.266,24.11,595
